customer_id,order_id,order_date,cohort_month,signup_date,country,order_value_eur,n_items
12678,521037,2010-09-02,2010-01,2010-01-07,France,99.0,1
12678,526267,2010-10-11,2010-01,2010-01-07,France,4215.74,3040
12678,535836,2010-11-29,2010-01,2010-01-07,France,816.47,507
12678,539688,2010-12-21,2010-01,2010-01-07,France,150.0,1
12678,539727,2010-12-21,2010-01,2010-01-07,France,71.28,25
12678,545086,2011-02-28,2010-01,2010-01-07,France,353.43,214
12678,548496,2011-03-31,2010-01,2010-01-07,France,3243.13,2271
12678,548725,2011-04-04,2010-01,2010-01-07,France,134.0,1
12678,555531,2011-06-05,2010-01,2010-01-07,France,1939.52,1195
12678,559889,2011-07-13,2010-01,2010-01-07,France,915.46,667
12678,564862,2011-08-31,2010-01,2010-01-07,France,145.0,1
12678,564897,2011-08-31,2010-01,2010-01-07,France,1330.44,820
12678,567756,2011-09-22,2010-01,2010-01-07,France,398.24,487
12678,573153,2011-10-28,2010-01,2010-01-07,France,8895.76,5205
12678,573273,2011-10-28,2010-01,2010-01-07,France,52.2,36
12679,545301,2011-03-01,2011-03,2011-03-01,France,794.06,333
12679,553666,2011-05-18,2011-03,2011-03-01,France,112.32,74
12679,566492,2011-09-13,2011-03,2011-03-01,France,94.32,73
12679,570798,2011-10-12,2011-03,2011-03-01,France,112.32,74
12680,563712,2011-08-18,2011-08,2011-08-18,France,311.78,230
12680,566256,2011-09-11,2011-08,2011-08-18,France,112.38,43
12680,568518,2011-09-27,2011-08,2011-08-18,France,189.2,65
12680,581587,2011-12-09,2011-08,2011-08-18,France,267.45,106
12681,491698,2009-12-13,2009-12,2009-12-13,France,1014.54,650
12681,493950,2010-01-08,2009-12,2009-12-13,France,740.63,397
12681,495725,2010-01-26,2009-12,2009-12-13,France,533.44,424
12681,497201,2010-02-07,2009-12,2009-12-13,France,987.64,569
12681,497394,2010-02-09,2009-12,2009-12-13,France,242.94,143
12681,499982,2010-03-03,2009-12,2009-12-13,France,299.28,154
12681,502288,2010-03-24,2009-12,2009-12-13,France,412.88,242
12681,504094,2010-04-09,2009-12,2009-12-13,France,336.9,136
12681,505314,2010-04-21,2009-12,2009-12-13,France,1112.06,572
12681,507252,2010-05-07,2009-12,2009-12-13,France,394.85,284
12681,509985,2010-05-26,2009-12,2009-12-13,France,363.01,177
12681,510668,2010-06-02,2009-12,2009-12-13,France,34.0,2
12681,511855,2010-06-11,2009-12,2009-12-13,France,851.93,467
12681,512744,2010-06-17,2009-12,2009-12-13,France,1212.4,880
12681,514529,2010-07-05,2009-12,2009-12-13,France,534.72,506
12681,521343,2010-09-03,2009-12,2009-12-13,France,577.08,295
12681,521921,2010-09-09,2009-12,2009-12-13,France,1095.37,578
12681,523583,2010-09-22,2009-12,2009-12-13,France,594.7,342
12681,526911,2010-10-13,2009-12,2009-12-13,France,690.78,386
12681,530394,2010-11-02,2009-12,2009-12-13,France,660.2,497
12681,531568,2010-11-09,2009-12,2009-12-13,France,819.35,332
12681,534364,2010-11-22,2009-12,2009-12-13,France,1876.51,1104
12681,535389,2010-11-26,2009-12,2009-12-13,France,662.01,338
12681,537463,2010-12-07,2009-12,2009-12-13,France,2067.04,1170
12681,539607,2010-12-20,2009-12,2009-12-13,France,1084.59,604
12681,540178,2011-01-05,2009-12,2009-12-13,France,556.07,362
12681,540642,2011-01-10,2009-12,2009-12-13,France,1238.06,635
12681,541567,2011-01-19,2009-12,2009-12-13,France,752.75,386
12681,542735,2011-01-31,2009-12,2009-12-13,France,417.54,205
12681,546428,2011-03-13,2009-12,2009-12-13,France,343.29,185
12681,546678,2011-03-15,2009-12,2009-12-13,France,565.54,317
12681,547327,2011-03-22,2009-12,2009-12-13,France,523.98,201
12681,550313,2011-04-17,2009-12,2009-12-13,France,545.57,377
12681,553161,2011-05-13,2009-12,2009-12-13,France,415.28,268
12681,554650,2011-05-25,2009-12,2009-12-13,France,568.74,377
12681,555547,2011-06-05,2009-12,2009-12-13,France,709.91,351
12681,559418,2011-07-08,2009-12,2009-12-13,France,579.26,325
12681,559607,2011-07-11,2009-12,2009-12-13,France,532.48,241
12681,568040,2011-09-23,2009-12,2009-12-13,France,790.54,479
12681,572986,2011-10-27,2009-12,2009-12-13,France,490.19,300
12681,572992,2011-10-27,2009-12,2009-12-13,France,121.92,50
12681,575193,2011-11-09,2009-12,2009-12-13,France,718.99,346
12681,576894,2011-11-17,2009-12,2009-12-13,France,291.86,110
12681,577121,2011-11-17,2009-12,2009-12-13,France,800.96,514
12681,578736,2011-11-25,2009-12,2009-12-13,France,706.5,318
12682,489439,2009-12-01,2009-12,2009-12-01,France,426.3,219
12682,490959,2009-12-08,2009-12,2009-12-01,France,507.9,138
12682,492944,2009-12-21,2009-12,2009-12-01,France,138.75,58
12682,494280,2010-01-13,2009-12,2009-12-01,France,854.35,343
12682,496616,2010-02-03,2009-12,2009-12-01,France,714.21,309
12682,497606,2010-02-11,2009-12,2009-12-01,France,351.99,147
12682,498890,2010-02-23,2009-12,2009-12-01,France,611.42,241
12682,500653,2010-03-09,2009-12,2009-12-01,France,689.45,253
12682,504478,2010-04-14,2009-12,2009-12-01,France,863.64,302
12682,507156,2010-05-06,2009-12,2009-12-01,France,593.49,308
12682,510683,2010-06-03,2009-12,2009-12-01,France,447.02,240
12682,511096,2010-06-06,2009-12,2009-12-01,France,573.86,393
12682,513809,2010-06-29,2009-12,2009-12-01,France,322.24,193
12682,515945,2010-07-15,2009-12,2009-12-01,France,398.54,260
12682,520349,2010-08-25,2009-12,2009-12-01,France,458.67,194
12682,521896,2010-09-09,2009-12,2009-12-01,France,400.35,152
12682,522454,2010-09-14,2009-12,2009-12-01,France,447.75,297
12682,522497,2010-09-15,2009-12,2009-12-01,France,18.0,1
12682,526240,2010-10-11,2009-12,2009-12-01,France,495.2,177
12682,531741,2010-11-09,2009-12,2009-12-01,France,1119.16,470
12682,533956,2010-11-19,2009-12,2009-12-01,France,238.11,272
12682,536974,2010-12-03,2009-12,2009-12-01,France,672.48,264
12682,538093,2010-12-09,2009-12,2009-12-01,France,1478.1,688
12682,540239,2011-01-05,2009-12,2009-12-01,France,835.11,373
12682,542904,2011-02-01,2009-12,2009-12-01,France,510.85,200
12682,542922,2011-02-02,2009-12,2009-12-01,France,490.89,161
12682,546479,2011-03-14,2009-12,2009-12-01,France,479.4,187
12682,548737,2011-04-04,2009-12,2009-12-01,France,585.55,297
12682,553044,2011-05-13,2009-12,2009-12-01,France,495.98,204
12682,553316,2011-05-16,2009-12,2009-12-01,France,139.88,59
12682,554109,2011-05-22,2009-12,2009-12-01,France,205.5,64
12682,555096,2011-05-31,2009-12,2009-12-01,France,458.84,203
12682,556819,2011-06-15,2009-12,2009-12-01,France,420.94,174
12682,556820,2011-06-15,2009-12,2009-12-01,France,364.15,139
12682,558813,2011-07-04,2009-12,2009-12-01,France,474.36,259
12682,559699,2011-07-12,2009-12,2009-12-01,France,192.8,77
12682,559819,2011-07-12,2009-12,2009-12-01,France,256.7,117
12682,560452,2011-07-19,2009-12,2009-12-01,France,99.6,33
12682,563189,2011-08-12,2009-12,2009-12-01,France,412.88,180
12682,564479,2011-08-25,2009-12,2009-12-01,France,470.4,206
12682,564906,2011-08-31,2009-12,2009-12-01,France,250.8,122
12682,566873,2011-09-15,2009-12,2009-12-01,France,240.28,164
12682,567296,2011-09-19,2009-12,2009-12-01,France,339.01,178
12682,570267,2011-10-10,2009-12,2009-12-01,France,113.4,61
12682,570409,2011-10-10,2009-12,2009-12-01,France,313.18,160
12682,573891,2011-11-01,2009-12,2009-12-01,France,825.81,426
12682,575519,2011-11-10,2009-12,2009-12-01,France,319.23,185
12682,575584,2011-11-10,2009-12,2009-12-01,France,245.4,101
12682,577295,2011-11-18,2009-12,2009-12-01,France,374.68,157
12682,578835,2011-11-25,2009-12,2009-12-01,France,153.72,69
12682,579708,2011-11-30,2009-12,2009-12-01,France,506.96,240
12682,580753,2011-12-06,2009-12,2009-12-01,France,636.63,303
12683,491710,2009-12-13,2009-12,2009-12-13,France,258.3,157
12683,492830,2009-12-20,2009-12,2009-12-13,France,975.06,763
12683,497376,2010-02-09,2009-12,2009-12-13,France,324.3,172
12683,508097,2010-05-13,2009-12,2009-12-13,France,732.42,430
12683,521214,2010-09-03,2009-12,2009-12-13,France,607.74,367
12683,521952,2010-09-09,2009-12,2009-12-13,France,259.31,143
12683,537897,2010-12-09,2009-12,2009-12-13,France,427.76,214
12683,538008,2010-12-09,2009-12,2009-12-13,France,1698.4,1114
12683,541405,2011-01-17,2009-12,2009-12-13,France,732.14,268
12683,545235,2011-03-01,2009-12,2009-12-13,France,352.2,247
12683,547504,2011-03-23,2009-12,2009-12-13,France,877.88,721
12683,547508,2011-03-23,2009-12,2009-12-13,France,378.0,242
12683,551544,2011-05-03,2009-12,2009-12-13,France,692.84,354
12683,551545,2011-05-03,2009-12,2009-12-13,France,24.9,6
12683,552946,2011-05-12,2009-12,2009-12-13,France,296.53,106
12683,555937,2011-06-08,2009-12,2009-12-13,France,669.36,467
12683,564670,2011-08-26,2009-12,2009-12-13,France,1130.95,694
12683,565931,2011-09-08,2009-12,2009-12-13,France,404.31,211
12683,572087,2011-10-20,2009-12,2009-12-13,France,1056.9,530
12683,580705,2011-12-05,2009-12,2009-12-13,France,712.48,472
12683,580706,2011-12-05,2009-12,2009-12-13,France,85.0,5
12684,552631,2011-05-10,2011-05,2011-05-10,France,489.1,460
12684,553357,2011-05-16,2011-05,2011-05-10,France,30.0,2
12684,554840,2011-05-26,2011-05,2011-05-10,France,398.0,426
12684,557734,2011-06-22,2011-05,2011-05-10,France,462.38,386
12684,570020,2011-10-07,2011-05,2011-05-10,France,247.76,185
12684,576399,2011-11-15,2011-05,2011-05-10,France,476.99,441
12684,580144,2011-12-02,2011-05,2011-05-10,France,179.4,85
12685,565801,2011-09-07,2011-09,2011-09-07,France,549.24,268
12685,565930,2011-09-08,2011-09,2011-09-07,France,1057.18,649
12685,568176,2011-09-25,2011-09,2011-09-07,France,222.6,112
12685,570879,2011-10-13,2011-09,2011-09-07,France,331.72,124
12685,571923,2011-10-19,2011-09,2011-09-07,France,289.22,167
12685,575884,2011-11-11,2011-09,2011-09-07,France,413.12,203
12686,536852,2010-12-03,2010-12,2010-12-03,France,178.28,214
12687,519342,2010-08-16,2010-08,2010-08-16,Sweden,280.0,1
12687,519343,2010-08-16,2010-08,2010-08-16,Sweden,1858.91,1402
12688,563613,2011-08-18,2011-08,2011-08-18,Israel,4873.81,3028
12689,562275,2011-08-04,2011-08,2011-08-04,France,511.03,281
12689,576087,2011-11-14,2011-08,2011-08-04,France,736.58,347
12690,553566,2011-05-18,2011-05,2011-05-18,France,389.01,106
12691,527234,2010-10-15,2010-10,2010-10-15,France,134.6,51
12691,539435,2010-12-17,2010-10,2010-10-15,France,180.0,65
12691,541981,2011-01-24,2010-10,2010-10-15,France,190.2,84
12691,542132,2011-01-25,2010-10,2010-10-15,France,36.0,2
12691,560272,2011-07-17,2010-10,2010-10-15,France,150.1,47
12691,570823,2011-10-12,2010-10,2010-10-15,France,303.1,99
12691,575916,2011-11-11,2010-10,2010-10-15,France,176.4,97
12692,501114,2010-03-12,2010-03,2010-03-12,France,110.95,36
12693,514682,2010-07-05,2010-07,2010-07-05,Germany,579.35,202
12693,522325,2010-09-13,2010-07,2010-07-05,Germany,157.96,66
12693,531487,2010-11-08,2010-07,2010-07-05,Germany,109.8,13
12693,541962,2011-01-24,2010-07,2010-07-05,Germany,162.05,47
12693,547071,2011-03-20,2010-07,2010-07-05,Germany,239.85,89
12693,552871,2011-05-12,2010-07,2010-07-05,Germany,228.87,85
12693,562435,2011-08-04,2010-07,2010-07-05,Germany,225.14,34
12694,527123,2010-10-14,2010-10,2010-10-14,France,973.68,846
12694,556258,2011-06-09,2010-10,2010-10-14,France,439.5,323
12694,569122,2011-09-30,2010-10,2010-10-14,France,430.17,186
12695,497798,2010-02-12,2010-02,2010-02-12,France,493.66,156
12695,506267,2010-04-28,2010-02,2010-02-12,France,249.7,64
12695,513971,2010-06-29,2010-02,2010-02-12,France,81.66,14
12695,553143,2011-05-13,2010-02,2010-02-12,France,89.25,33
12695,564314,2011-08-24,2010-02,2010-02-12,France,244.65,139
12695,569531,2011-10-04,2010-02,2010-02-12,France,163.1,34
12695,580285,2011-12-02,2010-02,2010-02-12,France,85.1,14
12696,516193,2010-07-19,2010-07,2010-07-19,Finland,317.15,204
12696,524878,2010-10-01,2010-07,2010-07-19,Finland,534.76,360
12697,557939,2011-06-23,2011-06,2011-06-23,Sweden,390.5,162
12697,561890,2011-07-31,2011-06,2011-06-23,Sweden,343.41,197
12697,575736,2011-11-11,2011-06,2011-06-23,Sweden,223.68,149
12698,506278,2010-04-28,2010-04,2010-04-28,Germany,339.75,111
12699,527496,2010-10-18,2010-10,2010-10-18,Germany,638.11,373
12700,552315,2011-05-08,2011-05,2011-05-08,France,1092.43,779
12700,559134,2011-07-06,2011-05,2011-05-08,France,1056.62,597
12700,569568,2011-10-05,2011-05,2011-05-08,France,1476.19,890
12700,580160,2011-12-02,2011-05,2011-05-08,France,1314.75,701
12701,501438,2010-03-16,2010-03,2010-03-16,Germany,547.32,363
12701,510453,2010-06-01,2010-03,2010-03-16,Germany,301.5,116
12701,510936,2010-06-04,2010-03,2010-03-16,Germany,620.6,435
12701,513769,2010-06-28,2010-03,2010-03-16,Germany,179.28,135
12701,549680,2011-04-11,2010-03,2010-03-16,Germany,337.08,246
12701,567578,2011-09-21,2010-03,2010-03-16,Germany,460.63,432
12702,577406,2011-11-20,2011-11,2011-11-20,Germany,219.0,53
12703,495360,2010-01-24,2010-01,2010-01-24,Germany,557.53,342
12703,501160,2010-03-15,2010-01,2010-01-24,Germany,92.0,51
12703,501437,2010-03-16,2010-01,2010-01-24,Germany,73.45,38
12703,569001,2011-09-29,2010-01,2010-01-24,Germany,283.55,164
12704,557803,2011-06-23,2011-06,2011-06-23,Finland,329.56,157
12704,562274,2011-08-04,2011-06,2011-06-23,Finland,360.81,145
12704,564558,2011-08-26,2011-06,2011-06-23,Finland,410.55,163
12704,567938,2011-09-22,2011-06,2011-06-23,Finland,245.55,138
12704,574442,2011-11-04,2011-06,2011-06-23,Finland,561.28,139
12704,577067,2011-11-17,2011-06,2011-06-23,Finland,164.72,170
12704,577069,2011-11-17,2011-06,2011-06-23,Finland,69.61,13
12704,580281,2011-12-02,2011-06,2011-06-23,Finland,198.76,81
12705,513336,2010-06-24,2010-06,2010-06-24,Germany,1544.87,1247
12705,524828,2010-09-30,2010-06,2010-06-24,Germany,1099.5,604
12705,529720,2010-10-29,2010-06,2010-06-24,Germany,1421.29,944
12705,534183,2010-11-21,2010-06,2010-06-24,Germany,248.75,65
12705,534184,2010-11-21,2010-06,2010-06-24,Germany,579.4,331
12705,539446,2010-12-17,2010-06,2010-06-24,Germany,858.0,397
12705,549316,2011-04-08,2010-06,2010-06-24,Germany,1321.25,757
12705,554104,2011-05-22,2010-06,2010-06-24,Germany,984.85,582
12705,558881,2011-07-04,2010-06,2010-06-24,Germany,998.42,863
12705,568056,2011-09-23,2010-06,2010-06-24,Germany,842.62,461
12705,573289,2011-10-28,2010-06,2010-06-24,Germany,968.45,461
12705,578024,2011-11-22,2010-06,2010-06-24,Germany,639.2,341
12705,578425,2011-11-24,2010-06,2010-06-24,Germany,72.0,4
12705,578509,2011-11-24,2010-06,2010-06-24,Germany,183.5,131
12707,544470,2011-02-21,2011-02,2011-02-21,France,603.42,256
12708,492716,2009-12-18,2009-12,2009-12-18,Germany,205.47,92
12708,495280,2010-01-22,2009-12,2009-12-18,Germany,323.65,193
12708,499454,2010-02-28,2009-12,2009-12-18,Germany,279.2,122
12708,503531,2010-04-01,2009-12,2009-12-18,Germany,222.11,106
12708,506578,2010-04-30,2009-12,2009-12-18,Germany,395.35,151
12708,514063,2010-06-30,2009-12,2009-12-18,Germany,330.5,158
12708,521958,2010-09-09,2009-12,2009-12-18,Germany,251.32,132
12708,529958,2010-10-31,2009-12,2009-12-18,Germany,397.15,171
12708,537250,2010-12-06,2009-12,2009-12-18,Germany,392.88,178
12708,541122,2011-01-14,2009-12,2009-12-18,Germany,284.62,166
12708,545709,2011-03-07,2009-12,2009-12-18,Germany,282.66,191
12708,550946,2011-04-21,2009-12,2009-12-18,Germany,202.5,146
12708,554137,2011-05-23,2009-12,2009-12-18,Germany,371.95,163
12708,556509,2011-06-13,2009-12,2009-12-18,Germany,289.77,101
12708,564749,2011-08-30,2009-12,2009-12-18,Germany,403.83,133
12708,568674,2011-09-28,2009-12,2009-12-18,Germany,367.37,165
12708,574869,2011-11-07,2009-12,2009-12-18,Germany,280.77,140
12708,575498,2011-11-10,2009-12,2009-12-18,Germany,33.0,13
12709,491093,2009-12-09,2009-12,2009-12-09,Germany,1445.56,410
12709,491094,2009-12-09,2009-12,2009-12-09,Germany,216.0,1
12709,495699,2010-01-26,2009-12,2009-12-09,Germany,1834.14,1046
12709,495700,2010-01-26,2009-12,2009-12-09,Germany,20.4,24
12709,495766,2010-01-26,2009-12,2009-12-09,Germany,84.58,1
12709,501545,2010-03-17,2009-12,2009-12-09,Germany,2917.76,1396
12709,503926,2010-04-08,2009-12,2009-12-09,Germany,240.57,156
12709,503928,2010-04-08,2009-12,2009-12-09,Germany,26.25,21
12709,505335,2010-04-21,2009-12,2009-12-09,Germany,3857.2,1600
12709,507062,2010-05-06,2009-12,2009-12-09,Germany,1224.36,156
12709,511083,2010-06-06,2009-12,2009-12-09,Germany,1081.33,703
12709,512434,2010-06-15,2009-12,2009-12-09,Germany,979.6,272
12709,516131,2010-07-16,2009-12,2009-12-09,Germany,2903.71,2567
12709,516195,2010-07-19,2009-12,2009-12-09,Germany,124.8,96
12709,517048,2010-07-26,2009-12,2009-12-09,Germany,147.6,181
12709,522624,2010-09-15,2009-12,2009-12-09,Germany,1866.98,754
12709,527133,2010-10-15,2009-12,2009-12-09,Germany,920.76,272
12709,533555,2010-11-18,2009-12,2009-12-09,Germany,386.4,34
12709,533624,2010-11-18,2009-12,2009-12-09,Germany,556.12,218
12709,537673,2010-12-08,2009-12,2009-12-09,Germany,1045.4,278
12709,539401,2010-12-17,2009-12,2009-12-09,Germany,792.99,133
12709,542106,2011-01-25,2009-12,2009-12-09,Germany,1116.9,314
12709,545295,2011-03-01,2009-12,2009-12-09,Germany,762.5,384
12709,548320,2011-03-30,2009-12,2009-12-09,Germany,418.7,174
12709,550002,2011-04-14,2009-12,2009-12-09,Germany,68.0,41
12709,552211,2011-05-06,2009-12,2009-12-09,Germany,246.08,224
12709,555282,2011-06-02,2009-12,2009-12-09,Germany,1225.26,653
12709,560038,2011-07-14,2009-12,2009-12-09,Germany,875.28,300
12709,561468,2011-07-27,2009-12,2009-12-09,Germany,440.7,227
12709,565440,2011-09-04,2009-12,2009-12-09,Germany,761.68,266
12709,568987,2011-09-29,2009-12,2009-12-09,Germany,824.83,321
12709,570792,2011-10-12,2009-12,2009-12-09,Germany,533.12,328
12709,573136,2011-10-27,2009-12,2009-12-09,Germany,268.68,110
12709,578626,2011-11-24,2009-12,2009-12-09,Germany,879.1,322
12710,554106,2011-05-22,2011-05,2011-05-22,Germany,718.96,386
12710,558717,2011-07-01,2011-05,2011-05-22,Germany,71.4,61
12710,565416,2011-09-04,2011-05,2011-05-22,Germany,358.66,404
12711,496373,2010-02-01,2010-02,2010-02-01,Germany,549.3,308
12711,503782,2010-04-07,2010-02,2010-02-01,Germany,789.75,462
12712,491050,2009-12-09,2009-12,2009-12-09,Germany,333.8,196
12712,496975,2010-02-05,2009-12,2009-12-09,Germany,228.58,158
12712,505970,2010-04-26,2009-12,2009-12-09,Germany,257.62,144
12712,509195,2010-05-20,2009-12,2009-12-09,Germany,282.75,195
12712,515019,2010-07-08,2009-12,2009-12-09,Germany,243.6,52
12712,518286,2010-08-06,2009-12,2009-12-09,Germany,292.96,133
12712,527296,2010-10-15,2009-12,2009-12-09,Germany,427.45,132
12712,531028,2010-11-05,2009-12,2009-12-09,Germany,260.14,133
12712,536983,2010-12-03,2009-12,2009-12-09,Germany,351.06,120
12712,537995,2010-12-09,2009-12,2009-12-09,Germany,590.2,168
12712,540900,2011-01-12,2009-12,2009-12-09,Germany,250.65,97
12712,542782,2011-02-01,2009-12,2009-12-09,Germany,314.15,61
12712,545706,2011-03-07,2009-12,2009-12-09,Germany,219.3,91
12712,546759,2011-03-16,2009-12,2009-12-09,Germany,300.7,50
12712,552656,2011-05-10,2009-12,2009-12-09,Germany,565.25,148
12712,554324,2011-05-23,2009-12,2009-12-09,Germany,146.8,31
12712,556443,2011-06-10,2009-12,2009-12-09,Germany,627.4,92
12712,560202,2011-07-15,2009-12,2009-12-09,Germany,776.05,119
12712,564367,2011-08-25,2009-12,2009-12-09,Germany,242.15,110
12712,572241,2011-10-21,2009-12,2009-12-09,Germany,250.4,69
12712,575732,2011-11-11,2009-12,2009-12-09,Germany,232.65,50
12713,581578,2011-12-09,2011-12,2011-12-09,Germany,848.55,508
12714,490152,2009-12-04,2009-12,2009-12-04,France,682.65,238
12714,493964,2010-01-08,2009-12,2009-12-04,France,1970.19,1309
12714,501284,2010-03-15,2009-12,2009-12-04,France,1182.35,657
12714,506254,2010-04-28,2009-12,2009-12-04,France,1242.63,951
12714,514165,2010-06-30,2009-12,2009-12-04,France,806.06,564
12714,521822,2010-09-09,2009-12,2009-12-04,France,1948.74,924
12714,533336,2010-11-16,2009-12,2009-12-04,France,1552.23,1062
12714,544355,2011-02-18,2009-12,2009-12-04,France,968.3,753
12714,553411,2011-05-17,2009-12,2009-12-04,France,793.62,479
12714,556529,2011-06-13,2009-12,2009-12-04,France,513.26,236
12714,564372,2011-08-25,2009-12,2009-12-04,France,1114.52,790
12714,579792,2011-11-30,2009-12,2009-12-04,France,1319.16,811
12715,564539,2011-08-25,2011-08,2011-08-25,Sweden,353.86,197
12716,561795,2011-07-29,2011-07,2011-07-29,France,677.9,503
12716,580736,2011-12-06,2011-07,2011-07-29,France,375.59,205
12717,506260,2010-04-28,2010-04,2010-04-28,Greece,277.93,94
12717,549325,2011-04-08,2010-04,2010-04-28,Greece,609.74,262
12717,559680,2011-07-11,2010-04,2010-04-28,Greece,421.24,244
12718,568988,2011-09-29,2011-09,2011-09-29,France,238.25,203
12719,569686,2011-10-05,2011-10,2011-10-05,France,283.6,162
12719,580509,2011-12-04,2011-10,2011-10-05,France,361.35,212
12720,516485,2010-07-21,2010-07,2010-07-21,Germany,824.49,669
12720,516486,2010-07-21,2010-07,2010-07-21,Germany,108.0,6
12720,520203,2010-08-24,2010-07,2010-07-21,Germany,15.0,3
12720,520351,2010-08-25,2010-07,2010-07-21,Germany,380.1,179
12720,528757,2010-10-24,2010-07,2010-07-21,Germany,677.96,489
12720,537212,2010-12-05,2010-07,2010-07-21,Germany,946.78,598
12720,539408,2010-12-17,2010-07,2010-07-21,Germany,183.74,224
12720,542626,2011-01-31,2010-07,2010-07-21,Germany,279.3,182
12720,543492,2011-02-09,2010-07,2010-07-21,Germany,168.9,160
12720,547379,2011-03-22,2010-07,2010-07-21,Germany,498.32,490
12720,549614,2011-04-11,2010-07,2010-07-21,Germany,293.24,218
12720,551728,2011-05-04,2010-07,2010-07-21,Germany,133.6,110
12720,551729,2011-05-04,2010-07,2010-07-21,Germany,20.8,10
12720,554794,2011-05-26,2010-07,2010-07-21,Germany,215.52,186
12720,555093,2011-05-31,2010-07,2010-07-21,Germany,74.96,32
12720,557850,2011-06-23,2010-07,2010-07-21,Germany,276.93,145
12720,559797,2011-07-12,2010-07,2010-07-21,Germany,267.04,252
12720,559798,2011-07-12,2010-07,2010-07-21,Germany,100.32,192
12720,562137,2011-08-03,2010-07,2010-07-21,Germany,221.04,187
12720,562568,2011-08-07,2010-07,2010-07-21,Germany,107.4,60
12720,565759,2011-09-06,2010-07,2010-07-21,Germany,358.84,327
12720,565760,2011-09-06,2010-07,2010-07-21,Germany,16.5,10
12720,567512,2011-09-20,2010-07,2010-07-21,Germany,138.48,104
12720,569562,2011-10-05,2010-07,2010-07-21,Germany,485.78,398
12720,571565,2011-10-18,2010-07,2010-07-21,Germany,163.1,82
12720,573424,2011-10-31,2010-07,2010-07-21,Germany,76.96,154
12720,576657,2011-11-16,2010-07,2010-07-21,Germany,409.02,262
12720,578547,2011-11-24,2010-07,2010-07-21,Germany,324.74,361
12720,578550,2011-11-24,2010-07,2010-07-21,Germany,111.34,59
12720,581000,2011-12-07,2010-07,2010-07-21,Germany,382.47,168
12721,520246,2010-08-25,2010-08,2010-08-25,France,751.55,275
12721,534030,2010-11-19,2010-08,2010-08-25,France,605.4,421
12721,539551,2010-12-20,2010-08,2010-08-25,France,286.6,129
12721,543484,2011-02-09,2010-08,2010-08-25,France,455.02,301
12721,549274,2011-04-07,2010-08,2010-08-25,France,366.2,239
12721,556259,2011-06-09,2010-08,2010-08-25,France,591.09,464
12721,567618,2011-09-21,2010-08,2010-08-25,France,342.9,417
12721,575049,2011-11-08,2010-08,2010-08-25,France,614.32,409
12722,559782,2011-07-12,2011-07,2011-07-12,France,302.92,156
12722,563202,2011-08-14,2011-07,2011-07-12,France,46.65,3
12722,563502,2011-08-17,2011-07,2011-07-12,France,580.08,400
12722,566918,2011-09-15,2011-07,2011-07-12,France,67.98,7
12723,569699,2011-10-05,2011-10,2011-10-05,France,265.51,188
12723,569701,2011-10-05,2011-10,2011-10-05,France,33.9,2
12723,578277,2011-11-23,2011-10,2011-10-05,France,329.12,212
12723,578287,2011-11-23,2011-10,2011-10-05,France,19.26,7
12723,580756,2011-12-06,2011-10,2011-10-05,France,77.28,25
12724,513188,2010-06-22,2010-06,2010-06-22,France,571.4,319
12724,516728,2010-07-22,2010-06,2010-06-22,France,402.16,476
12724,534169,2010-11-21,2010-06,2010-06-22,France,312.55,139
12724,540835,2011-01-11,2010-06,2010-06-22,France,154.9,115
12724,557295,2011-06-19,2010-06,2010-06-22,France,125.46,63
12724,567300,2011-09-19,2010-06,2010-06-22,France,542.81,192
12724,580534,2011-12-04,2010-06,2010-06-22,France,208.24,75
12725,506840,2010-05-04,2010-05,2010-05-04,Italy,1008.95,705
12725,508637,2010-05-17,2010-05,2010-05-04,Italy,220.0,1
12725,528176,2010-10-21,2010-05,2010-05-04,Italy,610.01,272
12725,537022,2010-12-03,2010-05,2010-05-04,Italy,855.6,328
12726,502636,2010-03-25,2010-03,2010-03-25,France,381.36,362
12726,511825,2010-06-10,2010-03,2010-03-25,France,155.52,217
12726,525249,2010-10-04,2010-03,2010-03-25,France,557.46,558
12726,533548,2010-11-17,2010-03,2010-03-25,France,311.16,338
12726,539407,2010-12-17,2010-03,2010-03-25,France,170.28,333
12726,542433,2011-01-28,2010-03,2010-03-25,France,401.58,408
12726,547087,2011-03-20,2010-03,2010-03-25,France,316.02,423
12726,552464,2011-05-09,2010-03,2010-03-25,France,223.4,333
12726,555941,2011-06-08,2010-03,2010-03-25,France,356.04,445
12726,566736,2011-09-14,2010-03,2010-03-25,France,357.32,438
12726,575880,2011-11-11,2010-03,2010-03-25,France,784.46,763
12727,498768,2010-02-23,2010-02,2010-02-23,France,759.32,337
12727,511703,2010-06-10,2010-02,2010-02-23,France,534.43,221
12727,523613,2010-09-23,2010-02,2010-02-23,France,405.08,176
12727,541857,2011-01-23,2010-02,2010-02-23,France,514.5,126
12727,544115,2011-02-16,2010-02,2010-02-23,France,919.66,777
12727,545515,2011-03-03,2010-02,2010-02-23,France,534.76,317
12727,545517,2011-03-03,2010-02,2010-02-23,France,38.4,25
12727,555569,2011-06-05,2010-02,2010-02-23,France,793.08,363
12727,565587,2011-09-05,2010-02,2010-02-23,France,537.3,148
12727,579345,2011-11-29,2010-02,2010-02-23,France,643.0,342
